date,time,s-ip,cs-method,cs-uri-stem,cs-uri-query,s-port,cs-username,c-ip,cs(User-Agent),sc-status,sc-substatus,sc-win32-status
2017-07-01,10:07:57,10.0.0.2,GET,/products.html,-,80,-,191.4.1.2,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,5:42:23,10.0.0.2,POST,/login.html,-,80,-,157.140.9.82,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.25 (KHTML, like Gecko) Chrome/12.0.706.0 Safari/534.25",200,0,0
2017-07-01,0:52:38,10.0.0.2,GET,/help.html,-,80,-,175.47.217.49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1",200,0,0
2017-07-01,7:57:15,10.0.0.2,POST,/help.html,-,80,-,20.179.25.178,"Mozilla/5.0 (Windows; U; Windows NT 6.0; tr-TR) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",200,0,0
2017-07-01,8:32:50,10.0.0.1,GET,/products.html,-,80,-,136.109.77.10,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1467.0 Safari/537.36",200,0,0
2017-07-01,17:04:01,10.0.0.2,POST,/products.html,-,80,-,188.153.1.39,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,14:14:08,10.0.0.1,POST,/index.html,-,80,-,105.221.78.28,"Mozilla/5.0 (X11; CrOS i686 1660.57.0) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.46 Safari/535.19",200,0,0
2017-07-01,3:46:09,10.0.0.1,POST,/login.html,-,80,-,22.140.115.104,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24",200,0,0
2017-07-01,14:58:30,10.0.0.2,POST,/index.html,-,80,-,25.219.196.208,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2",200,0,0
2017-07-01,20:40:19,10.0.0.2,GET,/index.html,-,80,-,223.3.178.74,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/13.0.1,200,0,0
2017-07-01,21:32:52,10.0.0.2,POST,/help.html,-,80,-,200.13.37.198,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.20 Safari/535.1",200,0,0
2017-07-01,9:57:11,10.0.0.1,GET,/login.html,-,80,-,176.231.36.66,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.18 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.18",200,0,0
2017-07-01,10:35:06,10.0.0.2,POST,/index.html,-,80,-,200.13.37.32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,5:24:51,10.0.0.2,GET,/index.html,-,80,-,106.72.65.138,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0.6,200,0,0
2017-07-01,9:30:48,10.0.0.1,GET,/index.html,-,80,-,46.19.195.33,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.120 Chrome/15.0.874.120 Safari/535.2",200,0,0
2017-07-01,9:10:54,10.0.0.2,GET,/login.html,-,80,-,246.218.154.130,Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2,200,0,0
2017-07-01,1:03:20,10.0.0.1,POST,/help.html,-,80,-,200.13.37.225,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; de-de) AppleWebKit/534.15+ (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",200,0,0
2017-07-01,9:55:51,10.0.0.1,GET,/index.html,-,80,-,210.13.37.33,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/10.10 Chromium/13.0.764.0 Chrome/13.0.764.0 Safari/534.35",200,0,0
2017-07-01,15:08:49,10.0.0.1,POST,/index.html,-,80,-,193.193.70.26,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0,200,0,0
2017-07-01,5:38:07,10.0.0.1,POST,/login.html,-,80,-,200.13.37.32,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5",200,0,0
2017-07-01,20:03:37,10.0.0.1,POST,/products.html,-,80,-,200.13.37.203,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2",200,0,0
2017-07-01,4:09:01,10.0.0.1,POST,/help.html,-,80,-,104.4.198.39,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.813.0 Safari/535.1",200,0,0
2017-07-01,23:43:45,10.0.0.2,GET,/products.html,-,80,-,171.125.148.83,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",200,0,0
2017-07-01,14:16:57,10.0.0.1,GET,/help.html,-,80,-,109.114.160.31,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",200,0,0
2017-07-01,17:43:31,10.0.0.1,POST,/products.html,-,80,-,250.14.72.104,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.04 Chromium/11.0.696.0 Chrome/11.0.696.0 Safari/534.24",200,0,0
2017-07-01,15:17:57,10.0.0.1,POST,/login.html,-,80,-,11.0.51.151,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.20 (KHTML, like Gecko) Chrome/11.0.669.0 Safari/534.20",200,0,0
2017-07-01,11:37:45,10.0.0.1,POST,/help.html,-,80,-,210.13.37.33,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.703.0 Chrome/12.0.703.0 Safari/534.24",200,0,0
2017-07-01,3:02:58,10.0.0.1,POST,/help.html,-,80,-,62.250.242.70,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,7:01:16,10.0.0.2,GET,/index.html,-,80,-,210.13.37.33,Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0,200,0,0
2017-07-01,21:15:13,10.0.0.2,POST,/products.html,-,80,-,181.75.214.130,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1664.3 Safari/537.36",200,0,0
2017-07-01,10:48:16,10.0.0.1,POST,/products.html,-,80,-,200.13.37.95,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.864.0 Safari/535.2",200,0,0
2017-07-01,14:40:33,10.0.0.2,POST,/help.html,-,80,-,174.209.131.247,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/10.04 Chromium/14.0.804.0 Chrome/14.0.804.0 Safari/535.1",200,0,0
2017-07-01,12:24:00,10.0.0.2,POST,/help.html,-,80,-,63.151.37.157,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",200,0,0
2017-07-01,19:31:17,10.0.0.2,GET,/help.html,-,80,-,146.245.88.20,Mozilla/5.0 (Windows; U; Windows NT 5.1; rv:15.0) Gecko/20121011 Firefox/15.0.1,200,0,0
2017-07-01,16:20:55,10.0.0.1,POST,/help.html,-,80,-,171.195.10.194,"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-ES) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,8:08:32,10.0.0.2,POST,/products.html,-,80,-,90.255.1.100,"Mozilla/5.0 ArchLinux (X11; U; Linux x86_64; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",200,0,0
2017-07-01,14:30:42,10.0.0.2,GET,/index.html,-,80,-,122.248.192.77,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.17 (KHTML, like Gecko) Chrome/10.0.649.0 Safari/534.17",200,0,0
2017-07-01,17:14:53,10.0.0.1,GET,/help.html,-,80,-,34.179.243.151,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; nb-no) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5",200,0,0
2017-07-01,5:59:15,10.0.0.2,POST,/help.html,-,80,-,200.13.37.32,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.815.0 Safari/535.1",200,0,0
2017-07-01,1:42:51,10.0.0.1,GET,/help.html,-,80,-,148.188.231.55,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",200,0,0
2017-07-01,22:14:16,10.0.0.1,GET,/help.html,-,80,-,252.195.93.45,"Mozilla/5.0 Slackware/13.37 (X11; U; Linux x86_64; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/11.0.696.50",200,0,0
2017-07-01,1:33:33,10.0.0.2,GET,/help.html,-,80,-,198.34.136.121,Mozilla/5.0 (X11; OpenBSD amd64; rv:28.0) Gecko/20100101 Firefox/28.0,200,0,0
2017-07-01,23:14:50,10.0.0.2,POST,/login.html,-,80,-,178.225.188.150,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; tr) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",200,0,0
2017-07-01,12:48:15,10.0.0.1,GET,/help.html,-,80,-,155.199.176.95,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24",200,0,0
2017-07-01,1:13:52,10.0.0.2,GET,/login.html,-,80,-,41.87.121.19,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ko-kr) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,15:14:43,10.0.0.2,GET,/help.html,-,80,-,169.98.84.98,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,200,0,0
2017-07-01,8:53:04,10.0.0.2,POST,/index.html,-,80,-,15.214.206.54,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nb-no) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",200,0,0
2017-07-01,14:35:15,10.0.0.2,POST,/login.html,-,80,-,170.50.170.190,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100 Safari/534.30",200,0,0
2017-07-01,3:41:34,10.0.0.2,POST,/login.html,-,80,-,224.238.101.219,Mozilla/5.0 (X11; Linux x86_64; rv:28.0) Gecko/20100101 Firefox/28.0,200,0,0
2017-07-01,22:16:02,10.0.0.2,POST,/help.html,-,80,-,103.143.91.9,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:21.0) Gecko/20130514 Firefox/21.0,200,0,0
2017-07-01,1:41:21,10.0.0.1,POST,/index.html,-,80,-,200.13.37.176,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",200,0,0
2017-07-01,11:04:27,10.0.0.1,POST,/index.html,-,80,-,217.19.34.113,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.65 Safari/535.11",200,0,0
2017-07-01,16:51:40,10.0.0.1,GET,/login.html,-,80,-,245.1.47.176,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36",200,0,0
2017-07-01,22:48:17,10.0.0.1,POST,/products.html,-,80,-,219.197.139.177,Mozilla/5.0 (X11; Linux i686; rv:21.0) Gecko/20100101 Firefox/21.0,200,0,0
2017-07-01,12:21:07,10.0.0.2,POST,/products.html,-,80,-,143.250.128.112,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.53 Safari/534.30",200,0,0
2017-07-01,0:47:58,10.0.0.1,POST,/login.html,-,80,-,131.190.234.216,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/535.22 (KHTML, like Gecko) Chrome/19.0.1047.0 Safari/535.22",200,0,0
2017-07-01,3:22:56,10.0.0.2,POST,/login.html,-,80,-,181.161.4.241,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1500.55 Safari/537.36",200,0,0
2017-07-01,15:44:31,10.0.0.1,POST,/index.html,-,80,-,252.108.18.231,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/10.10 Chromium/12.0.702.0 Chrome/12.0.702.0 Safari/534.24",200,0,0
2017-07-01,13:56:43,10.0.0.2,POST,/index.html,-,80,-,177.103.22.245,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1468.0 Safari/537.36",200,0,0
2017-07-01,2:40:13,10.0.0.1,GET,/products.html,-,80,-,157.215.153.122,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; ru-ru) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,8:23:15,10.0.0.1,POST,/index.html,-,80,-,27.34.73.156,"Mozilla/5.0 (X11; OpenBSD i386) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",200,0,0
2017-07-01,6:42:01,10.0.0.2,GET,/products.html,-,80,-,23.172.24.220,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",200,0,0
2017-07-01,13:36:37,10.0.0.1,POST,/help.html,-,80,-,246.232.242.101,"Mozilla/5.0 (Windows NT 6.0) yi; AppleWebKit/345667.12221 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/453667.1221",200,0,0
2017-07-01,13:41:04,10.0.0.2,POST,/products.html,-,80,-,214.93.128.209,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.698.0 Safari/534.24",200,0,0
2017-07-01,2:43:40,10.0.0.1,GET,/index.html,-,80,-,200.13.37.70,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.54 Safari/535.2",200,0,0
2017-07-01,21:34:14,10.0.0.1,POST,/products.html,-,80,-,176.244.210.115,"Mozilla/5.0 (Windows NT 6.0) yi; AppleWebKit/345667.12221 (KHTML, like Gecko) Chrome/23.0.1271.26 Safari/453667.1221",200,0,0
2017-07-01,18:19:06,10.0.0.2,POST,/help.html,-,80,-,247.179.52.29,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:9.0) Gecko/20100101 Firefox/9.0,200,0,0
2017-07-01,6:33:07,10.0.0.1,GET,/login.html,-,80,-,134.12.53.122,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:14.0) Gecko/20120405 Firefox/14.0a1,200,0,0
2017-07-01,22:11:23,10.0.0.1,GET,/help.html,-,80,-,171.96.197.241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.794.0 Safari/535.1",200,0,0
2017-07-01,20:43:43,10.0.0.2,POST,/login.html,-,80,-,248.94.7.88,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,19:52:31,10.0.0.2,POST,/help.html,-,80,-,227.220.183.72,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3",200,0,0
2017-07-01,4:11:54,10.0.0.2,GET,/index.html,-,80,-,90.255.1.100,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.16) Gecko/20120427 Firefox/15.0a1,200,0,0
2017-07-01,15:16:47,10.0.0.1,GET,/help.html,-,80,-,108.13.164.151,"Mozilla/5.0 (Windows NT 6.4; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2225.0 Safari/537.36",200,0,0
2017-07-01,18:31:54,10.0.0.2,GET,/products.html,-,80,-,109.247.203.240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.861.0 Safari/535.2",200,0,0
2017-07-01,11:39:47,10.0.0.1,POST,/products.html,-,80,-,232.66.3.157,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,21:59:42,10.0.0.2,GET,/products.html,-,80,-,200.13.37.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10; rv:33.0) Gecko/20100101 Firefox/33.0,200,0,0
2017-07-01,4:44:22,10.0.0.2,GET,/index.html,-,80,-,85.131.118.173,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; ja-jp) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",200,0,0
2017-07-01,4:48:45,10.0.0.1,GET,/index.html,-,80,-,200.13.37.32,"Mozilla/5.0 (Windows; U; Windows NT 6.1; fr-FR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,6:52:05,10.0.0.2,POST,/login.html,-,80,-,184.144.206.40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.31 (KHTML, like Gecko) Chrome/13.0.748.0 Safari/534.31",200,0,0
2017-07-01,12:08:26,10.0.0.1,POST,/index.html,-,80,-,150.18.33.179,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2226.0 Safari/537.36",200,0,0
2017-07-01,11:45:58,10.0.0.1,POST,/login.html,-,80,-,24.205.4.119,Mozilla/5.0 (X11; FreeBSD amd64) AppleWebKit/536.5 (KHTML like Gecko) Chrome/19.0.1084.56 Safari/1EA69,200,0,0
2017-07-01,1:43:57,10.0.0.2,POST,/login.html,-,80,-,187.52.140.54,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.694.0 Safari/534.24",200,0,0
2017-07-01,13:33:43,10.0.0.1,POST,/login.html,-,80,-,150.71.83.31,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.11 (KHTML, like Gecko) Ubuntu/11.04 Chromium/17.0.963.65 Chrome/17.0.963.65 Safari/535.11",200,0,0
2017-07-01,9:36:25,10.0.0.2,GET,/index.html,-,80,-,200.13.37.243,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,19:38:33,10.0.0.2,POST,/products.html,-,80,-,46.72.8.166,"Mozilla/5.0 (X11; NetBSD) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",200,0,0
2017-07-01,14:39:48,10.0.0.2,POST,/help.html,-,80,-,105.249.15.58,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko Firefox/11.0,200,0,0
2017-07-01,22:54:38,10.0.0.2,GET,/login.html,-,80,-,248.223.244.109,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,200,0,0
2017-07-01,11:33:53,10.0.0.1,GET,/help.html,-,80,-,235.236.201.50,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8",200,0,0
2017-07-01,6:13:35,10.0.0.1,POST,/help.html,-,80,-,187.243.204.192,Mozilla/5.0 (Windows NT 5.1; rv:8.0; en_us) Gecko/20100101 Firefox/8.0,200,0,0
2017-07-01,16:08:20,10.0.0.2,POST,/index.html,-,80,-,215.52.195.81,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.47 Safari/537.36",200,0,0
2017-07-01,4:46:29,10.0.0.2,GET,/help.html,-,80,-,80.164.94.158,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; de) AppleWebKit/528.4+ (KHTML, like Gecko) Version/4.0dp1 Safari/526.11.2",200,0,0
2017-07-01,20:07:40,10.0.0.1,GET,/products.html,-,80,-,219.11.172.158,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; fr-fr) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,18:52:55,10.0.0.1,GET,/help.html,-,80,-,200.13.37.68,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:15.0) Gecko/20120910144328 Firefox/15.0.2,200,0,0
2017-07-01,20:43:48,10.0.0.2,GET,/login.html,-,80,-,175.230.163.161,"Mozilla/5.0 (Windows; U; Windows NT 6.0; ja-JP) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",200,0,0
2017-07-01,13:45:37,10.0.0.2,POST,/products.html,-,80,-,76.153.52.70,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.2309.372 Safari/537.36",200,0,0
2017-07-01,19:39:43,10.0.0.1,GET,/products.html,-,80,-,151.203.109.95,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.13 (KHTML, like Gecko) Chrome/24.0.1290.1 Safari/537.13",200,0,0
2017-07-01,9:37:44,10.0.0.2,GET,/login.html,-,80,-,46.27.44.53,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20130401 Firefox/31.0,200,0,0
2017-07-01,21:52:44,10.0.0.2,GET,/index.html,-,80,-,232.77.157.43,"Mozilla/5.0 (Windows NT 6.1; en-US) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.750.0 Safari/534.30",200,0,0
2017-07-01,5:39:54,10.0.0.2,GET,/products.html,-,80,-,252.80.198.95,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.803.0 Safari/535.1",200,0,0
2017-07-01,22:18:03,10.0.0.1,GET,/login.html,-,80,-,90.255.1.100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.41 Safari/535.1",200,0,0
2017-07-01,9:23:11,10.0.0.1,GET,/products.html,-,80,-,239.31.90.42,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.6 Safari/537.11",200,0,0
2017-07-01,14:56:27,10.0.0.2,GET,/help.html,-,80,-,83.105.3.69,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20120427 Firefox/15.0a1,200,0,0
2017-07-01,2:08:30,10.0.0.2,POST,/login.html,-,80,-,228.105.135.254,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.872.0 Safari/535.2",200,0,0
2017-07-01,17:23:39,10.0.0.2,GET,/products.html,-,80,-,108.141.241.184,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11",200,0,0
2017-07-01,20:50:02,10.0.0.1,GET,/help.html,-,80,-,218.133.39.88,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,200,0,0
2017-07-01,1:06:46,10.0.0.1,GET,/index.html,-,80,-,162.140.124.212,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_2_1 like Mac OS X; nb-no) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5",200,0,0
2017-07-01,22:45:37,10.0.0.1,GET,/login.html,-,80,-,86.88.35.47,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:25.0) Gecko/20100101 Firefox/25.0,200,0,0
2017-07-01,18:21:46,10.0.0.2,GET,/login.html,-,80,-,159.166.68.199,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1467.0 Safari/537.36",200,0,0
2017-07-01,9:51:37,10.0.0.2,POST,/help.html,-,80,-,186.235.48.78,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1944.0 Safari/537.36",200,0,0
2017-07-01,13:13:27,10.0.0.2,POST,/products.html,-,80,-,128.185.125.152,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nb-no) AppleWebKit/533.16 (KHTML, like Gecko) Version/4.1 Safari/533.16",200,0,0
2017-07-01,6:27:20,10.0.0.2,POST,/help.html,-,80,-,221.47.162.63,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/14.0.809.0 Safari/535.1",200,0,0
2017-07-01,6:54:59,10.0.0.2,GET,/login.html,-,80,-,200.13.37.32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.32 Safari/535.1",200,0,0
2017-07-01,23:26:33,10.0.0.2,POST,/help.html,-,80,-,159.198.25.28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.112 Safari/534.30",200,0,0
2017-07-01,19:07:50,10.0.0.2,GET,/login.html,-,80,-,65.26.35.160,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),200,0,0
2017-07-01,16:59:29,10.0.0.1,GET,/login.html,-,80,-,149.150.244.252,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.2 (KHTML, like Gecko) Chrome/22.0.1216.0 Safari/537.2",200,0,0
